edge_type,source_id,target_id,storage_mode,case_id,cluster_id
CASE_HAS_CRIME_SUB_HEAD,17739c70-9e41-513d-b5ae-c5f218f2c72e,6236a089-3db9-51ca-9249-f5c77aa9ff84,Stored,,
CHARGED_UNDER,17739c70-9e41-513d-b5ae-c5f218f2c72e,7a1a6d6b-92b7-55ec-b9b8-f34a5e8e42ed,Stored,,
OCCURRED_IN,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,73a58fd3-f45e-5459-96d6-4096884cc815,Stored,,
CASE_HAS_COURT,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,1f152273-559e-5266-ac9a-cd79028146b6,Stored,,
CHARGED_UNDER,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,9f3d2e7b-070e-5e75-bf1e-f173f01985d2,Stored,,
CHARGED_UNDER,5077fbbf-dd27-5bcd-bc91-e0537abf8ac5,2fd4189c-af4a-593f-b7f8-77384419fb01,Stored,,
OCCURRED_IN,0079bfb6-4019-5574-a82f-e8e526b77bfe,5d296293-eedf-5295-9896-a4b556bbc31a,Stored,,
CASE_HAS_COURT,0079bfb6-4019-5574-a82f-e8e526b77bfe,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,0079bfb6-4019-5574-a82f-e8e526b77bfe,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,0079bfb6-4019-5574-a82f-e8e526b77bfe,1002a43b-ba38-5b75-95f6-6093a52c331b,Stored,,
CHARGED_UNDER,0079bfb6-4019-5574-a82f-e8e526b77bfe,8237dc24-b8bc-5568-9908-1f9749f15b8a,Stored,,
OCCURRED_IN,de7489f0-c9d7-526d-9ac9-676ef19640ef,61905a68-9ff1-5487-8d6a-3eeaa1926e0f,Stored,,
CASE_HAS_COURT,de7489f0-c9d7-526d-9ac9-676ef19640ef,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,de7489f0-c9d7-526d-9ac9-676ef19640ef,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,de7489f0-c9d7-526d-9ac9-676ef19640ef,463602f7-c828-5637-9c94-2de72ac54bc0,Stored,,
CHARGED_UNDER,de7489f0-c9d7-526d-9ac9-676ef19640ef,0660341e-222a-5c80-b85d-90e16e07e557,Stored,,
CHARGED_UNDER,de7489f0-c9d7-526d-9ac9-676ef19640ef,fe583bca-48bc-5940-92e2-15dbb1906a69,Stored,,
OCCURRED_IN,91eed938-a071-50e5-be08-dd1667a062a3,ec9a26c9-23dc-5e47-93aa-b8dc5d1be6a2,Stored,,
CASE_HAS_COURT,91eed938-a071-50e5-be08-dd1667a062a3,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,91eed938-a071-50e5-be08-dd1667a062a3,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,91eed938-a071-50e5-be08-dd1667a062a3,5c5a4ac3-3f47-5069-aeca-24b337d78ce8,Stored,,
CHARGED_UNDER,91eed938-a071-50e5-be08-dd1667a062a3,4048c533-bc3c-50db-9bff-df9cd507fc3e,Stored,,
OCCURRED_IN,3790888a-9108-51fa-894f-18467d38f2b3,041a2f57-d256-5e6d-97ba-6b4ab7ff11c6,Stored,,
CASE_HAS_COURT,3790888a-9108-51fa-894f-18467d38f2b3,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
CASE_HAS_CRIME_HEAD,3790888a-9108-51fa-894f-18467d38f2b3,6cade132-76e0-5b31-9cb3-921243fec32d,Stored,,
CASE_HAS_CRIME_SUB_HEAD,3790888a-9108-51fa-894f-18467d38f2b3,65ebc505-9d04-5a75-8ca3-5a3a6eb3c04a,Stored,,
CHARGED_UNDER,3790888a-9108-51fa-894f-18467d38f2b3,8298a554-4a62-5815-8250-0ca35105e68b,Stored,,
CHARGED_UNDER,3790888a-9108-51fa-894f-18467d38f2b3,4ab7aa96-cf33-5b15-8b7a-e8081bb53821,Stored,,
OCCURRED_IN,f3be800f-fc4d-5653-96e1-fea838619416,38b285f6-9d19-5ed7-bf34-16fba44001df,Stored,,
CASE_HAS_COURT,f3be800f-fc4d-5653-96e1-fea838619416,ce798d3c-a4f0-56f7-ac5b-3f118c2d1013,Stored,,
CASE_HAS_CRIME_HEAD,f3be800f-fc4d-5653-96e1-fea838619416,0a5b2b55-99e2-59c9-b19b-b27d17f63205,Stored,,
CASE_HAS_CRIME_SUB_HEAD,f3be800f-fc4d-5653-96e1-fea838619416,6459326f-f518-5655-b996-06591300ac11,Stored,,
CHARGED_UNDER,f3be800f-fc4d-5653-96e1-fea838619416,eb140b48-d826-5f38-ac67-01fa056b1b62,Stored,,
OCCURRED_IN,f67fbc8b-7b4a-5989-add7-812cc33056bc,d48c8f09-b166-5095-8c29-f723d5076a46,Stored,,
CASE_HAS_COURT,f67fbc8b-7b4a-5989-add7-812cc33056bc,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,f67fbc8b-7b4a-5989-add7-812cc33056bc,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,f67fbc8b-7b4a-5989-add7-812cc33056bc,6c1f50bf-9978-5b0e-9895-f7cb76c02729,Stored,,
CHARGED_UNDER,f67fbc8b-7b4a-5989-add7-812cc33056bc,7a1a6d6b-92b7-55ec-b9b8-f34a5e8e42ed,Stored,,
OCCURRED_IN,6d83669e-653c-5393-9534-ae515f95c0f0,2f920534-5279-5faa-985a-66523b6138ba,Stored,,
CASE_HAS_COURT,6d83669e-653c-5393-9534-ae515f95c0f0,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,6d83669e-653c-5393-9534-ae515f95c0f0,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,6d83669e-653c-5393-9534-ae515f95c0f0,65301f05-5eda-5d9c-946f-3069f25b579e,Stored,,
CHARGED_UNDER,6d83669e-653c-5393-9534-ae515f95c0f0,9f3d2e7b-070e-5e75-bf1e-f173f01985d2,Stored,,
CHARGED_UNDER,6d83669e-653c-5393-9534-ae515f95c0f0,2fd4189c-af4a-593f-b7f8-77384419fb01,Stored,,
OCCURRED_IN,90a27b05-6e9c-50fa-8df9-b9d3ac6d5b56,3ab29c72-ba0c-5732-ae4d-7f8c2e7d7ab1,Stored,,
CASE_HAS_COURT,90a27b05-6e9c-50fa-8df9-b9d3ac6d5b56,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,90a27b05-6e9c-50fa-8df9-b9d3ac6d5b56,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,90a27b05-6e9c-50fa-8df9-b9d3ac6d5b56,0bc2eab5-96c1-5059-9ab0-ca15e63a83bc,Stored,,
CHARGED_UNDER,90a27b05-6e9c-50fa-8df9-b9d3ac6d5b56,8237dc24-b8bc-5568-9908-1f9749f15b8a,Stored,,
OCCURRED_IN,bae544c9-70b3-5967-999d-dfeac1aa4830,07daeaab-f990-57f0-ae34-d8f04bc6cbae,Stored,,
CASE_HAS_COURT,bae544c9-70b3-5967-999d-dfeac1aa4830,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,bae544c9-70b3-5967-999d-dfeac1aa4830,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,bae544c9-70b3-5967-999d-dfeac1aa4830,4c4a01bf-b942-5be1-ba98-58b62f2a2ef5,Stored,,
CHARGED_UNDER,bae544c9-70b3-5967-999d-dfeac1aa4830,0660341e-222a-5c80-b85d-90e16e07e557,Stored,,
CHARGED_UNDER,bae544c9-70b3-5967-999d-dfeac1aa4830,fe583bca-48bc-5940-92e2-15dbb1906a69,Stored,,
OCCURRED_IN,a1c5c1d3-3e9f-538b-9edd-660f4891c8cc,c1f2a602-0c62-5064-8eaa-033703220061,Stored,,
CASE_HAS_COURT,a1c5c1d3-3e9f-538b-9edd-660f4891c8cc,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
CASE_HAS_CRIME_HEAD,a1c5c1d3-3e9f-538b-9edd-660f4891c8cc,6cade132-76e0-5b31-9cb3-921243fec32d,Stored,,
CASE_HAS_CRIME_SUB_HEAD,a1c5c1d3-3e9f-538b-9edd-660f4891c8cc,2472a31c-087c-56f0-85dd-379651333ca0,Stored,,
CHARGED_UNDER,a1c5c1d3-3e9f-538b-9edd-660f4891c8cc,4048c533-bc3c-50db-9bff-df9cd507fc3e,Stored,,
OCCURRED_IN,f37898f3-d1dd-5718-9b9d-29f2672adbef,517fa2ea-0659-5c9b-abbd-a91ce7cda051,Stored,,
CASE_HAS_COURT,f37898f3-d1dd-5718-9b9d-29f2672adbef,ce798d3c-a4f0-56f7-ac5b-3f118c2d1013,Stored,,
CASE_HAS_CRIME_HEAD,f37898f3-d1dd-5718-9b9d-29f2672adbef,0a5b2b55-99e2-59c9-b19b-b27d17f63205,Stored,,
CASE_HAS_CRIME_SUB_HEAD,f37898f3-d1dd-5718-9b9d-29f2672adbef,6236a089-3db9-51ca-9249-f5c77aa9ff84,Stored,,
CHARGED_UNDER,f37898f3-d1dd-5718-9b9d-29f2672adbef,8298a554-4a62-5815-8250-0ca35105e68b,Stored,,
CHARGED_UNDER,f37898f3-d1dd-5718-9b9d-29f2672adbef,4ab7aa96-cf33-5b15-8b7a-e8081bb53821,Stored,,
OCCURRED_IN,821e88d4-ee81-5976-9773-c6981286dc5e,71e0b1c7-d784-55f4-9c04-f427121fd2e5,Stored,,
CASE_HAS_COURT,821e88d4-ee81-5976-9773-c6981286dc5e,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,821e88d4-ee81-5976-9773-c6981286dc5e,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,821e88d4-ee81-5976-9773-c6981286dc5e,1f152273-559e-5266-ac9a-cd79028146b6,Stored,,
CHARGED_UNDER,821e88d4-ee81-5976-9773-c6981286dc5e,eb140b48-d826-5f38-ac67-01fa056b1b62,Stored,,
OCCURRED_IN,2c91ae4a-c337-58ed-9980-754ff78cfaad,4415482c-4eee-5985-8816-c69f428cbf05,Stored,,
CASE_HAS_COURT,2c91ae4a-c337-58ed-9980-754ff78cfaad,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,2c91ae4a-c337-58ed-9980-754ff78cfaad,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,2c91ae4a-c337-58ed-9980-754ff78cfaad,1002a43b-ba38-5b75-95f6-6093a52c331b,Stored,,
CHARGED_UNDER,2c91ae4a-c337-58ed-9980-754ff78cfaad,7a1a6d6b-92b7-55ec-b9b8-f34a5e8e42ed,Stored,,
OCCURRED_IN,fcc53aa7-5481-5a58-b4b7-f2475499e099,5ab080b3-b51e-5934-925f-76c17c9613fe,Stored,,
CASE_HAS_COURT,fcc53aa7-5481-5a58-b4b7-f2475499e099,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,fcc53aa7-5481-5a58-b4b7-f2475499e099,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,fcc53aa7-5481-5a58-b4b7-f2475499e099,463602f7-c828-5637-9c94-2de72ac54bc0,Stored,,
CHARGED_UNDER,fcc53aa7-5481-5a58-b4b7-f2475499e099,9f3d2e7b-070e-5e75-bf1e-f173f01985d2,Stored,,
CHARGED_UNDER,fcc53aa7-5481-5a58-b4b7-f2475499e099,2fd4189c-af4a-593f-b7f8-77384419fb01,Stored,,
OCCURRED_IN,a0717162-7994-52ce-b1c6-5e18472fe65e,9f4822fc-a083-5454-ae3d-f031447ddb0f,Stored,,
CASE_HAS_COURT,a0717162-7994-52ce-b1c6-5e18472fe65e,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,a0717162-7994-52ce-b1c6-5e18472fe65e,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,a0717162-7994-52ce-b1c6-5e18472fe65e,5c5a4ac3-3f47-5069-aeca-24b337d78ce8,Stored,,
CHARGED_UNDER,a0717162-7994-52ce-b1c6-5e18472fe65e,8237dc24-b8bc-5568-9908-1f9749f15b8a,Stored,,
OCCURRED_IN,23d09907-3a52-55d9-93a5-0845526b6885,8011af42-c98b-5e82-a2eb-1760b1041618,Stored,,
CASE_HAS_COURT,23d09907-3a52-55d9-93a5-0845526b6885,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
CASE_HAS_CRIME_HEAD,23d09907-3a52-55d9-93a5-0845526b6885,6cade132-76e0-5b31-9cb3-921243fec32d,Stored,,
CASE_HAS_CRIME_SUB_HEAD,23d09907-3a52-55d9-93a5-0845526b6885,65ebc505-9d04-5a75-8ca3-5a3a6eb3c04a,Stored,,
CHARGED_UNDER,23d09907-3a52-55d9-93a5-0845526b6885,0660341e-222a-5c80-b85d-90e16e07e557,Stored,,
CHARGED_UNDER,23d09907-3a52-55d9-93a5-0845526b6885,fe583bca-48bc-5940-92e2-15dbb1906a69,Stored,,
OCCURRED_IN,f078fa34-9e9f-5c93-ba1f-5bb60922714d,512cd4df-7ddf-5d4a-aca0-eb0bfcc95060,Stored,,
CASE_HAS_COURT,f078fa34-9e9f-5c93-ba1f-5bb60922714d,ce798d3c-a4f0-56f7-ac5b-3f118c2d1013,Stored,,
CASE_HAS_CRIME_HEAD,f078fa34-9e9f-5c93-ba1f-5bb60922714d,0a5b2b55-99e2-59c9-b19b-b27d17f63205,Stored,,
CASE_HAS_CRIME_SUB_HEAD,f078fa34-9e9f-5c93-ba1f-5bb60922714d,6459326f-f518-5655-b996-06591300ac11,Stored,,
CHARGED_UNDER,f078fa34-9e9f-5c93-ba1f-5bb60922714d,4048c533-bc3c-50db-9bff-df9cd507fc3e,Stored,,
OCCURRED_IN,a1403a14-66d1-57f7-863a-9d6e06ff659e,a95614d2-7930-53cd-b170-68faf1c003e7,Stored,,
CASE_HAS_COURT,a1403a14-66d1-57f7-863a-9d6e06ff659e,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,a1403a14-66d1-57f7-863a-9d6e06ff659e,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,a1403a14-66d1-57f7-863a-9d6e06ff659e,6c1f50bf-9978-5b0e-9895-f7cb76c02729,Stored,,
CHARGED_UNDER,a1403a14-66d1-57f7-863a-9d6e06ff659e,8298a554-4a62-5815-8250-0ca35105e68b,Stored,,
CHARGED_UNDER,a1403a14-66d1-57f7-863a-9d6e06ff659e,4ab7aa96-cf33-5b15-8b7a-e8081bb53821,Stored,,
OCCURRED_IN,baafd61a-546e-5c54-9868-3ebc9ab7101a,cf46f4dd-e276-59eb-8108-4f9860a76513,Stored,,
CASE_HAS_COURT,baafd61a-546e-5c54-9868-3ebc9ab7101a,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,baafd61a-546e-5c54-9868-3ebc9ab7101a,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,baafd61a-546e-5c54-9868-3ebc9ab7101a,65301f05-5eda-5d9c-946f-3069f25b579e,Stored,,
CHARGED_UNDER,baafd61a-546e-5c54-9868-3ebc9ab7101a,eb140b48-d826-5f38-ac67-01fa056b1b62,Stored,,
OCCURRED_IN,bd8d85d6-4b87-5699-9f1a-797f9d5a723e,fd76249a-1706-50d8-bc64-0f729db72627,Stored,,
CASE_HAS_COURT,bd8d85d6-4b87-5699-9f1a-797f9d5a723e,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,bd8d85d6-4b87-5699-9f1a-797f9d5a723e,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,bd8d85d6-4b87-5699-9f1a-797f9d5a723e,0bc2eab5-96c1-5059-9ab0-ca15e63a83bc,Stored,,
CHARGED_UNDER,bd8d85d6-4b87-5699-9f1a-797f9d5a723e,7a1a6d6b-92b7-55ec-b9b8-f34a5e8e42ed,Stored,,
OCCURRED_IN,905d4689-0b5f-5417-abeb-1889f434979e,8707c086-868a-5c14-9671-b191995eb166,Stored,,
CASE_HAS_COURT,905d4689-0b5f-5417-abeb-1889f434979e,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,905d4689-0b5f-5417-abeb-1889f434979e,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,905d4689-0b5f-5417-abeb-1889f434979e,4c4a01bf-b942-5be1-ba98-58b62f2a2ef5,Stored,,
CHARGED_UNDER,905d4689-0b5f-5417-abeb-1889f434979e,9f3d2e7b-070e-5e75-bf1e-f173f01985d2,Stored,,
CHARGED_UNDER,905d4689-0b5f-5417-abeb-1889f434979e,2fd4189c-af4a-593f-b7f8-77384419fb01,Stored,,
OCCURRED_IN,7e940a53-b3b1-5695-991c-40f847c9a0a8,52961904-d92f-5382-9466-e347a13bd1a4,Stored,,
CASE_HAS_COURT,7e940a53-b3b1-5695-991c-40f847c9a0a8,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
CASE_HAS_CRIME_HEAD,7e940a53-b3b1-5695-991c-40f847c9a0a8,6cade132-76e0-5b31-9cb3-921243fec32d,Stored,,
CASE_HAS_CRIME_SUB_HEAD,7e940a53-b3b1-5695-991c-40f847c9a0a8,2472a31c-087c-56f0-85dd-379651333ca0,Stored,,
CHARGED_UNDER,7e940a53-b3b1-5695-991c-40f847c9a0a8,8237dc24-b8bc-5568-9908-1f9749f15b8a,Stored,,
OCCURRED_IN,eb40beb2-1a10-54fc-be29-5cf19d5a0532,08257a11-d510-53d4-82ab-f46cafe6b00b,Stored,,
CASE_HAS_COURT,eb40beb2-1a10-54fc-be29-5cf19d5a0532,ce798d3c-a4f0-56f7-ac5b-3f118c2d1013,Stored,,
CASE_HAS_CRIME_HEAD,eb40beb2-1a10-54fc-be29-5cf19d5a0532,0a5b2b55-99e2-59c9-b19b-b27d17f63205,Stored,,
CASE_HAS_CRIME_SUB_HEAD,eb40beb2-1a10-54fc-be29-5cf19d5a0532,6236a089-3db9-51ca-9249-f5c77aa9ff84,Stored,,
CHARGED_UNDER,eb40beb2-1a10-54fc-be29-5cf19d5a0532,0660341e-222a-5c80-b85d-90e16e07e557,Stored,,
CHARGED_UNDER,eb40beb2-1a10-54fc-be29-5cf19d5a0532,fe583bca-48bc-5940-92e2-15dbb1906a69,Stored,,
OCCURRED_IN,22c11801-9319-5ae7-9b36-40887995cd89,9d6a00d6-6194-5afb-a6e9-8257fc8e38fb,Stored,,
CASE_HAS_COURT,22c11801-9319-5ae7-9b36-40887995cd89,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,22c11801-9319-5ae7-9b36-40887995cd89,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,22c11801-9319-5ae7-9b36-40887995cd89,1f152273-559e-5266-ac9a-cd79028146b6,Stored,,
CHARGED_UNDER,22c11801-9319-5ae7-9b36-40887995cd89,4048c533-bc3c-50db-9bff-df9cd507fc3e,Stored,,
OCCURRED_IN,3dbd754c-e473-53c3-adb7-bab84f62a58e,1752ab3a-12db-548d-af61-7cda374114c3,Stored,,
CASE_HAS_COURT,3dbd754c-e473-53c3-adb7-bab84f62a58e,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,3dbd754c-e473-53c3-adb7-bab84f62a58e,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,3dbd754c-e473-53c3-adb7-bab84f62a58e,1002a43b-ba38-5b75-95f6-6093a52c331b,Stored,,
CHARGED_UNDER,3dbd754c-e473-53c3-adb7-bab84f62a58e,8298a554-4a62-5815-8250-0ca35105e68b,Stored,,
CHARGED_UNDER,3dbd754c-e473-53c3-adb7-bab84f62a58e,4ab7aa96-cf33-5b15-8b7a-e8081bb53821,Stored,,
OCCURRED_IN,95d98fe4-3067-54eb-8aba-74f9fb09296d,68ee4107-662b-562c-a802-baeca21ac7d6,Stored,,
CASE_HAS_COURT,95d98fe4-3067-54eb-8aba-74f9fb09296d,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,95d98fe4-3067-54eb-8aba-74f9fb09296d,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,95d98fe4-3067-54eb-8aba-74f9fb09296d,463602f7-c828-5637-9c94-2de72ac54bc0,Stored,,
CHARGED_UNDER,95d98fe4-3067-54eb-8aba-74f9fb09296d,eb140b48-d826-5f38-ac67-01fa056b1b62,Stored,,
OCCURRED_IN,17a96bf6-2df7-575a-847e-4c6273a8d96f,96258ce1-1494-5def-a3d2-e7a588ef4ef3,Stored,,
CASE_HAS_COURT,17a96bf6-2df7-575a-847e-4c6273a8d96f,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,17a96bf6-2df7-575a-847e-4c6273a8d96f,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,17a96bf6-2df7-575a-847e-4c6273a8d96f,5c5a4ac3-3f47-5069-aeca-24b337d78ce8,Stored,,
CHARGED_UNDER,17a96bf6-2df7-575a-847e-4c6273a8d96f,7a1a6d6b-92b7-55ec-b9b8-f34a5e8e42ed,Stored,,
OCCURRED_IN,02b6afd9-26cb-536e-97f3-2039a2f078fc,f352e02f-a3a5-5471-8eb5-fdd0689f70c0,Stored,,
CASE_HAS_COURT,02b6afd9-26cb-536e-97f3-2039a2f078fc,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
CASE_HAS_CRIME_HEAD,02b6afd9-26cb-536e-97f3-2039a2f078fc,6cade132-76e0-5b31-9cb3-921243fec32d,Stored,,
CASE_HAS_CRIME_SUB_HEAD,02b6afd9-26cb-536e-97f3-2039a2f078fc,65ebc505-9d04-5a75-8ca3-5a3a6eb3c04a,Stored,,
CHARGED_UNDER,02b6afd9-26cb-536e-97f3-2039a2f078fc,9f3d2e7b-070e-5e75-bf1e-f173f01985d2,Stored,,
CHARGED_UNDER,02b6afd9-26cb-536e-97f3-2039a2f078fc,2fd4189c-af4a-593f-b7f8-77384419fb01,Stored,,
OCCURRED_IN,842cd271-fd36-5718-81b0-9b49852177bb,b96ae183-2fe1-5814-bb68-2657cd96fdf8,Stored,,
CASE_HAS_COURT,842cd271-fd36-5718-81b0-9b49852177bb,ce798d3c-a4f0-56f7-ac5b-3f118c2d1013,Stored,,
CASE_HAS_CRIME_HEAD,842cd271-fd36-5718-81b0-9b49852177bb,0a5b2b55-99e2-59c9-b19b-b27d17f63205,Stored,,
CASE_HAS_CRIME_SUB_HEAD,842cd271-fd36-5718-81b0-9b49852177bb,6459326f-f518-5655-b996-06591300ac11,Stored,,
CHARGED_UNDER,842cd271-fd36-5718-81b0-9b49852177bb,8237dc24-b8bc-5568-9908-1f9749f15b8a,Stored,,
OCCURRED_IN,d25e4cbc-1235-5655-8b52-58849d532620,169f588e-225c-5da6-9f5e-4dd3e3ed8069,Stored,,
CASE_HAS_COURT,d25e4cbc-1235-5655-8b52-58849d532620,5af7b21f-cd06-5d0c-86a0-5cc3ca8db0a9,Stored,,
CASE_HAS_CRIME_HEAD,d25e4cbc-1235-5655-8b52-58849d532620,d8ed8b03-b02c-564b-a5cd-d2e71acf4a89,Stored,,
CASE_HAS_CRIME_SUB_HEAD,d25e4cbc-1235-5655-8b52-58849d532620,6c1f50bf-9978-5b0e-9895-f7cb76c02729,Stored,,
CHARGED_UNDER,d25e4cbc-1235-5655-8b52-58849d532620,0660341e-222a-5c80-b85d-90e16e07e557,Stored,,
CHARGED_UNDER,d25e4cbc-1235-5655-8b52-58849d532620,fe583bca-48bc-5940-92e2-15dbb1906a69,Stored,,
OCCURRED_IN,d63c65df-b6fc-589a-8fba-8be5224e4f7e,4c0547fa-9d35-5763-a815-af3934a92c59,Stored,,
CASE_HAS_COURT,d63c65df-b6fc-589a-8fba-8be5224e4f7e,d41faf36-4e9d-5ab8-bb7c-281a265091d3,Stored,,
CASE_HAS_CRIME_HEAD,d63c65df-b6fc-589a-8fba-8be5224e4f7e,79718c11-5b06-544d-90de-514f6b26f468,Stored,,
CASE_HAS_CRIME_SUB_HEAD,d63c65df-b6fc-589a-8fba-8be5224e4f7e,65301f05-5eda-5d9c-946f-3069f25b579e,Stored,,
CHARGED_UNDER,d63c65df-b6fc-589a-8fba-8be5224e4f7e,4048c533-bc3c-50db-9bff-df9cd507fc3e,Stored,,
OCCURRED_IN,ac16135c-7652-50ef-b8fd-87f19d9beb38,05fd3d7e-9460-5e54-8f08-456036c36adb,Stored,,
CASE_HAS_COURT,ac16135c-7652-50ef-b8fd-87f19d9beb38,724f2cab-c6f3-5e65-9a62-15b3eaba8b75,Stored,,
CASE_HAS_CRIME_HEAD,ac16135c-7652-50ef-b8fd-87f19d9beb38,9875777a-7101-5740-a7e4-62947c0165d9,Stored,,
CASE_HAS_CRIME_SUB_HEAD,ac16135c-7652-50ef-b8fd-87f19d9beb38,0bc2eab5-96c1-5059-9ab0-ca15e63a83bc,Stored,,
CHARGED_UNDER,ac16135c-7652-50ef-b8fd-87f19d9beb38,8298a554-4a62-5815-8250-0ca35105e68b,Stored,,
CHARGED_UNDER,ac16135c-7652-50ef-b8fd-87f19d9beb38,4ab7aa96-cf33-5b15-8b7a-e8081bb53821,Stored,,
OCCURRED_IN,c1f16571-3a30-5723-a37a-58fa668b25cf,f9bca6f2-39b6-5484-be79-dc5ce6d00e20,Stored,,
CASE_HAS_COURT,c1f16571-3a30-5723-a37a-58fa668b25cf,7127792a-8669-5cb4-a461-eb16236613ca,Stored,,
CASE_HAS_CRIME_HEAD,c1f16571-3a30-5723-a37a-58fa668b25cf,3fc52b87-7a8c-5413-a2c1-9de9974c0765,Stored,,
CASE_HAS_CRIME_SUB_HEAD,c1f16571-3a30-5723-a37a-58fa668b25cf,4c4a01bf-b942-5be1-ba98-58b62f2a2ef5,Stored,,
CHARGED_UNDER,c1f16571-3a30-5723-a37a-58fa668b25cf,eb140b48-d826-5f38-ac67-01fa056b1b62,Stored,,
OCCURRED_IN,9e448412-3349-53e3-8b00-390bfb56bc95,fda92073-9cbf-5793-b749-7d2879576192,Stored,,
CASE_HAS_COURT,9e448412-3349-53e3-8b00-390bfb56bc95,d3f03120-6b23-5ab7-a063-39a1a9578755,Stored,,
